haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita',lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,lbp13,lbp14,lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,lbp25,lbp26,lbp27,lbp28,lbp29,lbp30,lbp31,lbp32,lbp33,lbp34,lbp35,lbp36,lbp37,lbp38,lbp39,lbp40,lbp41,lbp42,lbp43,lbp44,lbp45,lbp46,lbp47,lbp48,lbp49,lbp50,lbp51,lbp52,lbp53,lbp54,lbp55,lbp56,lbp57,lbp58,lbp59,classe
0.000481,183.975651,0.948476,1786.513752,0.169025,266.777768,6962.079356,8.115232,11.556066,0.000287,4.570677,-0.389087,0.998011,3969,252,42.478963,140,-0.27344,0.318303,0.111082,1.637314,0.009562,0.007725,0.011986,0.000134,0.091241,0.041363,0.004258,0.029197,0.037105,0.005474,0.024939,0.069951,0.012165,0.002433,0.001217,0.002433,0.021898,0.001825,0.054745,0.209246,0.041363,0.011557,0.000608,0.006083,0.003041,0,0,0.004258,0.021898,0.001825,0.001217,0.00365,0.048054,0.005474,0.099757,0.077859,0.007908,0.000608,0,0.000608,0.000608,0,0,0.002433,0,0,0,0,0,0,0,0.00365,0.01764,0.00365,0,0.000608,0.000608,0,0.000608,0.001217,0.018248,0.003041,0.002433,Tony_Blair
0.000407,124.565234,0.961182,1605.916063,0.153644,274.99392,6299.099016,8.128865,11.644267,0.00025,4.439332,-0.376934,0.997631,3969,252,40.265566,131,-0.902764,0.29184,0.101029,1.634378,0.008687,0.005163,0.009522,0.000377,0.122708,0.057828,0.005642,0.043018,0.055007,0.002116,0.038082,0.094499,0.007052,0.000705,0.000705,0.000705,0.025388,0.002821,0.036671,0.201693,0.019746,0.012694,0.002116,0.006347,0.00141,0,0.002821,0.003526,0.022567,0.003526,0.000705,0.009873,0.019746,0.00141,0.070522,0.076164,0.003526,0.000705,0,0.00141,0.00141,0,0.000705,0.000705,0.000705,0,0,0,0,0,0,0.00141,0.012694,0.003526,0,0,0.00141,0,0.000705,0.000705,0.021157,0,0.00141,Tony_Blair
0.00041,276.078414,0.899099,1371.596105,0.129948,259.275085,5210.306007,8.037751,11.730849,0.000177,4.895464,-0.351723,0.996529,3969,252,37.517802,124,0.561412,0.289425,0.10224,1.779962,0.004814,0.007927,0.000109,0.000072,0.14599,0.035088,0.016917,0.026316,0.040727,0.003759,0.02193,0.075188,0.012531,0.002506,0.000627,0.003759,0.026316,0.004386,0.048872,0.120927,0.053885,0.011905,0.005639,0.003759,0.000627,0,0.003133,0.004386,0.028822,0.002506,0.001253,0.002506,0.053258,0.006266,0.091479,0.052005,0.016917,0.008772,0.001253,0,0.001253,0,0.001253,0.001253,0.003133,0,0,0,0.003759,0,0.000627,0.003133,0.017544,0.003133,0.00188,0.000627,0.00188,0.001253,0.003133,0.003133,0.016291,0.001253,0.001253,Tony_Blair
0.000635,153.752381,0.944234,1379.725243,0.183444,292.265093,5365.148591,7.813782,11.161459,0.000326,4.396716,-0.371992,0.996813,3969,252,37.320897,157,0.754003,0.255619,0.108805,1.584963,0.014677,0.016247,0.016654,0.014837,0.10864,0.034307,0.006353,0.023507,0.026048,0.003812,0.023507,0.078145,0.015883,0.003177,0.001906,0.000635,0.022872,0.002541,0.045743,0.129606,0.052732,0.007624,0.000635,0.001271,0.001271,0,0.001271,0.004447,0.02986,0.005083,0.001906,0.001271,0.076239,0.000635,0.111817,0.076874,0.012706,0.001271,0,0,0.001271,0,0,0.000635,0.001906,0.000635,0,0,0.003177,0,0.000635,0.001271,0.031131,0.003177,0.001271,0.001906,0.003177,0.001271,0.000635,0.001906,0.029225,0.001271,0.001906,Tony_Blair
0.000541,103.041626,0.92959,734.02341,0.160036,280.568973,2833.052014,7.683154,11.253556,0.000264,4.264884,-0.331978,0.993916,3969,252,27.490679,140,0.079872,0.19627,0.099119,1.715108,0.01326,0,0.013749,0.013339,0.119342,0.041975,0.00823,0.045267,0.039506,0.002469,0.034568,0.081481,0.011523,0.000823,0,0.001646,0.035391,0.000823,0.034568,0.079835,0.053498,0.009877,0.001646,0.003292,0,0,0,0.004115,0.042798,0.005761,0.001646,0.004115,0.080658,0.001646,0.063374,0.045267,0.0107,0.001646,0,0.000823,0.002469,0,0,0.003292,0.000823,0,0,0,0.000823,0,0,0.001646,0.043621,0.004115,0.001646,0.002469,0.001646,0,0.000823,0.000823,0.060905,0.001646,0.004938,Tony_Blair
0.000421,149.050319,0.941004,1263.257902,0.15321,317.357602,4903.981288,8.048911,11.615818,0.000228,4.533816,-0.363835,0.996988,3969,252,35.558458,158,-0.658365,0.223651,0.10084,1.617129,0.01569,0.016904,0.016316,0.015081,0.1,0.049697,0.010303,0.024848,0.032121,0,0.017576,0.043636,0.007879,0.001818,0.001818,0,0.021212,0.001818,0.053333,0.137576,0.039394,0.010303,0.003636,0.003636,0.00303,0.000606,0.003636,0.004242,0.037576,0.002424,0.002424,0.004848,0.051515,0.001818,0.166667,0.078182,0.009091,0.003636,0.000606,0.001212,0.002424,0,0,0,0,0,0,0,0,0,0.000606,0,0.022424,0.004242,0.000606,0.001818,0.000606,0,0.001818,0.001212,0.029697,0.000606,0.001818,Tony_Blair
0.000741,125.069865,0.948123,1207.829257,0.204943,287.182671,4706.247165,7.713024,10.983703,0.000352,4.231711,-0.377512,0.996817,3969,252,35.129142,147,2.097258,0.244799,0.112314,1.656224,0.014655,0.013447,0.015282,0.016712,0.16877,0.070189,0.012618,0.037066,0.031546,0.002366,0.024448,0.076498,0.011041,0.003155,0.001577,0.003943,0.024448,0.001577,0.035489,0.119874,0.035489,0.013407,0.000789,0.007098,0.002366,0.000789,0.002366,0.004732,0.013407,0.007098,0.002366,0.005521,0.037855,0.001577,0.074921,0.064669,0.008675,0.003155,0,0.003943,0.002366,0,0.003155,0.003155,0.000789,0,0.000789,0,0,0,0,0.000789,0.022082,0.003943,0.002366,0.000789,0.002366,0,0.003155,0.005521,0.02918,0.003943,0.000789,Tony_Blair
0.000545,135.60002,0.911762,770.653107,0.150791,305.457699,2947.012409,7.657256,11.271153,0.000261,4.432561,-0.325011,0.993336,3969,252,28.22176,154,1.722009,0.185355,0.096514,1.560756,0.016502,0.017011,0.017788,0.017584,0.13484,0.050663,0.011691,0.034295,0.033515,0.001559,0.039751,0.09509,0.012471,0.002338,0.001559,0.003118,0.02728,0.001559,0.041309,0.082619,0.044427,0.010912,0.003118,0.001559,0.003897,0,0.002338,0.002338,0.041309,0.001559,0.005456,0.005456,0.060016,0.007015,0.056118,0.043648,0.017927,0.007015,0.000779,0,0.006235,0,0,0,0.002338,0.000779,0,0,0.003897,0.001559,0.000779,0.001559,0.023383,0.004677,0,0.003897,0.003118,0,0,0.001559,0.055339,0.000779,0.001559,Tony_Blair
0.001048,245.986698,0.959443,3035.848009,0.156756,216.800955,11897.405339,8.411592,11.802052,0.000198,4.841668,-0.425716,0.999129,3969,252,55.400311,109,-0.890131,0.512261,0.105877,1.620782,0.00419,0.005227,0.000085,0,0.104371,0.035225,0.007175,0.040444,0.028702,0.007175,0.02544,0.071102,0.013699,0.002609,0.002609,0.000652,0.027397,0.002609,0.057404,0.130463,0.044357,0.003262,0.002609,0.001957,0.005219,0,0.003262,0.002609,0.028702,0.002609,0.000652,0.001305,0.057404,0.005871,0.136986,0.077626,0.006523,0.002609,0,0,0,0,0.000652,0.000652,0,0,0,0,0.000652,0,0.001305,0.002609,0.017613,0.000652,0.001305,0,0.001957,0.000652,0.001305,0.002609,0.026093,0,0.001305,Tony_Blair
0.000508,140.600926,0.944585,1276.296227,0.167348,282.199762,4964.583983,7.927062,11.382268,0.000297,4.40285,-0.369182,0.99693,3969,252,36.513625,144,1.687601,0.259526,0.104948,1.657311,0.014272,0.015596,0.013456,0.012323,0.101919,0.057578,0.007942,0.024487,0.024487,0.000662,0.025149,0.074123,0.009265,0.001324,0.000662,0.000662,0.023163,0.000662,0.048974,0.146923,0.051621,0.007942,0.001324,0.002647,0.003309,0,0.004633,0.001985,0.02184,0.001324,0.003309,0.002647,0.056916,0.002647,0.115817,0.066843,0.006618,0.002647,0.001324,0.000662,0.001324,0,0.001324,0.000662,0,0,0,0,0.000662,0,0,0.001324,0.030443,0.003309,0.001985,0.001324,0.001985,0,0.002647,0.001324,0.045003,0,0.002647,Tony_Blair
0.00035,229.524118,0.942517,1998.438611,0.151139,312.777153,7764.230327,8.316249,11.843924,0.000218,4.697394,-0.394612,0.998479,3969,252,44.917352,161,-0.62624,0.288156,0.114516,1.624407,0.013859,0.014791,0.016526,0.015821,0.111644,0.020548,0.008219,0.024658,0.030137,0.002055,0.026712,0.04726,0.016438,0.00137,0.000685,0,0.029452,0.002055,0.037671,0.065068,0.037671,0.00274,0.002055,0.00274,0.00137,0,0.000685,0.002055,0.05274,0.002055,0.00274,0.005479,0.091781,0.000685,0.164384,0.061644,0.011644,0.00274,0.00137,0,0.00411,0,0,0.002055,0,0,0,0,0.002055,0,0.000685,0,0.04726,0.00137,0.000685,0,0.002055,0.000685,0.002055,0.00137,0.056849,0.00411,0.00411,Tony_Blair
0.000461,157.651231,0.934695,1210.473969,0.14112,231.328938,4684.244644,7.892898,11.511465,0.000205,4.60811,-0.347003,0.995784,3969,252,35.250834,113,2.269763,0.304051,0.105067,1.690139,0.002768,0.004434,0.000059,0,0.127353,0.063363,0.008156,0.023212,0.045797,0.002509,0.023212,0.043287,0.014429,0.003764,0,0.001255,0.03074,0.001882,0.034504,0.179423,0.053952,0.019448,0.003137,0.005019,0.001882,0,0.001882,0.001882,0.024467,0.002509,0.003764,0,0.036386,0.001882,0.094103,0.067754,0.016939,0.003764,0,0.003137,0.001882,0,0,0.001255,0,0,0,0,0.000627,0,0,0.003137,0.020703,0.002509,0.001255,0.001255,0.001255,0,0.001882,0.002509,0.015684,0,0.001255,Tony_Blair
0.000531,120.798901,0.916283,722.108385,0.155248,290.320469,2767.634639,7.674018,11.279936,0.000294,4.361292,-0.325241,0.993425,3969,252,26.981449,144,-0.169672,0.18617,0.097783,1.674269,0.014899,0.01605,0.014911,0.013963,0.149055,0.035689,0.013996,0.025192,0.044787,0.004199,0.03219,0.069979,0.018195,0,0.0014,0.0007,0.040588,0.0007,0.03289,0.095171,0.057383,0.016795,0.003499,0.006998,0.002099,0,0.002099,0.009097,0.037089,0.006298,0.004199,0.006298,0.050385,0.003499,0.063681,0.060182,0.013996,0.004899,0.0007,0.002799,0.0014,0,0,0,0.0014,0.0007,0,0,0.002099,0,0.0014,0,0.016795,0.003499,0.0007,0.0014,0.004899,0,0,0.002099,0.040588,0.002099,0.004199,Tony_Blair
0.00034,279.797805,0.914621,1638.651757,0.131607,258.394888,6274.809224,8.204382,11.865233,0.000211,4.896556,-0.369353,0.997617,3969,252,40.424528,131,-0.415971,0.312756,0.104218,1.744587,0.006672,0.005837,0.009929,0.011803,0.132619,0.056932,0.010047,0.03282,0.021433,0.004689,0.023443,0.072338,0.014735,0.00134,0.00067,0.002009,0.014735,0.003349,0.056932,0.1286,0.042867,0.007368,0.004019,0.004019,0.004019,0,0.002009,0.003349,0.020764,0.003349,0,0.002009,0.03148,0.004019,0.109176,0.073677,0.016075,0.004019,0.00067,0.00134,0.002679,0,0.002009,0.002009,0.00067,0,0,0,0,0,0,0.002679,0.027461,0.002679,0,0.003349,0.00067,0.00134,0.00067,0.002009,0.034829,0.002679,0.003349,Tony_Blair
0.000442,215.482749,0.914042,1255.140096,0.160046,312.854539,4805.077635,7.963921,11.524185,0.000239,4.543811,-0.362804,0.996839,3969,252,35.6645,154,-0.201603,0.227893,0.114872,1.665926,0.014982,0.017374,0.016098,0.013658,0.143145,0.039651,0.011425,0.020833,0.033602,0.00336,0.017473,0.034946,0.012097,0.00336,0.001344,0.002016,0.025538,0.004704,0.03629,0.078629,0.050403,0.010081,0.001344,0.00336,0.004704,0.000672,0,0.006048,0.051075,0.002016,0.002016,0.001344,0.075941,0.002688,0.114919,0.049731,0.015457,0,0,0.000672,0.004704,0.000672,0.001344,0.00336,0,0,0,0,0.002688,0,0.001344,0.004032,0.046371,0.005376,0.00336,0.002016,0.006048,0.000672,0.002016,0.001344,0.049059,0.001344,0.00336,Tony_Blair
0.000399,136.610724,0.97822,3136.891217,0.171041,282.099009,12410.954145,8.413896,11.719262,0.000266,4.452184,-0.429435,0.999143,3969,252,56.064623,147,-1.260541,0.397477,0.109239,1.486259,0.010281,0.000299,0.011826,0.007132,0.096515,0.02681,0.005362,0.023458,0.02882,0.004021,0.022788,0.062332,0.004692,0.00067,0,0,0.026139,0.00134,0.038874,0.081769,0.032172,0.004021,0.002681,0.004021,0.002011,0,0.00134,0.005362,0.063003,0.005362,0.002011,0.002011,0.094504,0.002011,0.137399,0.063003,0.006702,0.00134,0,0.002011,0.00134,0,0.00067,0.00134,0,0,0,0,0.00134,0,0,0.00067,0.046917,0.005362,0.00134,0.002011,0.002011,0,0.002011,0.002011,0.075067,0.00067,0.002681,Tony_Blair
0.000426,391.201573,0.881409,1649.416361,0.143531,296.536365,6206.463869,8.071247,11.723356,0.000188,5.026664,-0.358445,0.996832,3969,252,40.790887,153,0.345225,0.275322,0.111978,1.717379,0.013225,0.0127,0.014863,0.015546,0.119731,0.045816,0.017104,0.036042,0.024435,0.002443,0.018937,0.06292,0.016494,0.001222,0.000611,0.001833,0.015272,0.002443,0.06964,0.163103,0.04215,0.010996,0.002443,0.004887,0.001833,0.000611,0.001833,0.003054,0.026268,0.008552,0.002443,0.005498,0.040318,0.003054,0.098962,0.076359,0.00672,0.000611,0.001222,0.001222,0.001222,0,0,0.001833,0,0,0,0.000611,0.001222,0,0.001222,0.003665,0.021381,0.003054,0,0.001222,0.003665,0,0,0.001222,0.018937,0.001222,0.002443,Tony_Blair
0.00059,272.663196,0.942931,2393.846738,0.139808,296.039564,9302.723754,8.324337,11.890455,0.000177,4.915027,-0.394157,0.998479,3969,252,49.416902,152.5,-0.232833,0.334928,0.105663,1.703752,0.013449,0.015225,0.014292,0.012781,0.098798,0.029372,0.008678,0.0247,0.017356,0.00267,0.016021,0.068091,0.008011,0.002003,0.001335,0.003338,0.014686,0.004005,0.060748,0.141522,0.046061,0.008678,0.004673,0.002003,0.001335,0,0.003338,0.004673,0.03004,0.007343,0.001335,0,0.058077,0.004005,0.131509,0.082777,0.011348,0.002003,0,0.002003,0.001335,0,0.000668,0.002003,0.001335,0,0,0,0.001335,0,0.000668,0,0.031375,0.00267,0.001335,0,0.001335,0,0.003338,0.000668,0.047397,0,0.002003,Tony_Blair
0.001396,88.65767,0.964593,1254.548206,0.242682,209.463891,4929.535155,7.590807,10.744859,0.000471,4.063721,-0.384542,0.996795,3969,252,35.677019,112,-0.998214,0.340709,0.113648,1.600141,0.004133,0.004563,0.000168,0,0.108575,0.058091,0.006916,0.024205,0.038036,0.002766,0.017289,0.076763,0.007607,0.003458,0.000692,0.001383,0.014523,0.002075,0.038036,0.127939,0.051867,0.023513,0.004841,0.004841,0.003458,0.001383,0.002766,0.005533,0.023513,0.004841,0.002075,0.003458,0.049101,0.003458,0.122407,0.089212,0.011065,0.000692,0,0.001383,0.000692,0,0,0.001383,0,0,0,0,0,0,0,0.001383,0.024205,0.007607,0.000692,0.002075,0.002075,0,0.002075,0.001383,0.014523,0.003458,0.000692,Tony_Blair
0.00041,171.300267,0.948114,1655.757742,0.151044,251.828471,6451.730703,8.106577,11.62091,0.000238,4.531276,-0.37886,0.997712,3969,252,41.291371,128,0.786853,0.328868,0.103184,1.665568,0.00765,0.000001,0.010398,0.005906,0.122555,0.027379,0.007171,0.025424,0.029987,0.001304,0.023468,0.071056,0.016297,0.005215,0.002608,0.001956,0.029987,0.003911,0.043025,0.112777,0.045632,0.013038,0.001956,0.003911,0.004563,0.000652,0.001304,0.001956,0.035854,0.006519,0.000652,0.005215,0.067797,0.002608,0.104302,0.054759,0.011734,0.000652,0.001304,0.000652,0.001304,0,0.001304,0.001956,0.000652,0,0.000652,0,0.003259,0.000652,0.001304,0.003259,0.035202,0.001304,0,0.001956,0.003259,0,0.001956,0.000652,0.04824,0.001304,0.002608,Tony_Blair
0.000367,314.558407,0.887614,1401.665412,0.131767,232.552876,5292.103242,8.100349,11.828382,0.000182,4.925441,-0.357367,0.996937,3969,252,37.716807,113,-0.048788,0.324476,0.104688,1.735982,0.003948,0.000277,0.000049,0.003744,0.12761,0.055684,0.009281,0.019722,0.028422,0.00406,0.011601,0.047564,0.017981,0.0029,0.00116,0.00116,0.019142,0.0058,0.060905,0.091647,0.063805,0.015081,0.00406,0.00058,0.00232,0,0.00348,0.00406,0.040023,0.00116,0.0029,0.007541,0.050464,0.00232,0.12529,0.066705,0.012761,0.00348,0.00058,0.00058,0.00174,0,0.00058,0.00174,0.00174,0.00058,0,0,0.00058,0,0.00174,0.00232,0.030742,0.00406,0.00116,0.00058,0.00406,0,0.00058,0.00116,0.030742,0.0029,0.00116,Tony_Blair
0.000433,191.714129,0.910493,1073.006071,0.144203,240.620838,4100.310155,7.923074,11.549426,0.000282,4.624924,-0.34661,0.995875,3969,252,33.013567,123,0.124691,0.274814,0.105457,1.715363,0.005544,0.005749,0.009299,0,0.124829,0.038409,0.010974,0.022634,0.027435,0.005487,0.026749,0.071331,0.008916,0.004801,0,0.001372,0.030178,0.001372,0.050754,0.087791,0.043896,0.007545,0.003429,0.002743,0.002058,0,0.002743,0.003429,0.026063,0.001372,0.000686,0.004115,0.07476,0.003429,0.12963,0.063786,0.014403,0.002743,0.002743,0.001372,0.005487,0,0.002058,0.000686,0,0,0,0,0.002058,0,0.002743,0.002743,0.033608,0.003429,0,0.001372,0.002743,0,0,0.002058,0.030178,0.003429,0.003429,Tony_Blair
0.00026,457.982911,0.940533,3855.145698,0.113842,289.947814,14962.59988,8.680419,12.21963,0.000137,5.247965,-0.420367,0.99923,3969,252,62.336158,156,-1.121363,0.430933,0.102219,1.681127,0.011612,0.010923,0.013309,0.014289,0.075635,0.058891,0.013857,0.02194,0.011547,0.000577,0.012702,0.088915,0.008661,0.003464,0,0.001732,0.023095,0.003464,0.05254,0.279446,0.029446,0.009238,0.000577,0.003464,0.000577,0,0.000577,0.002887,0.023095,0.000577,0.001732,0.002887,0.060046,0.004042,0.07679,0.056005,0.008083,0.001155,0.000577,0.000577,0.000577,0,0.000577,0.000577,0,0,0,0,0,0,0.000577,0.001732,0.025982,0.004042,0.000577,0.000577,0.001155,0,0.001155,0.001155,0.021363,0.001155,0,Tony_Blair
0.000512,157.465399,0.937525,1262.773677,0.17482,265.127562,4893.629307,7.904307,11.37527,0.000256,4.404831,-0.36684,0.996826,3969,252,35.900738,129,1.475605,0.270032,0.108274,1.739525,0.006161,0.008442,0.000229,0.009291,0.116917,0.045069,0.007838,0.020901,0.018942,0.002613,0.028086,0.072502,0.009798,0.000653,0.000653,0.00196,0.028086,0.00196,0.050294,0.113651,0.035271,0.013063,0.00196,0.002613,0.00196,0.000653,0.001306,0.003266,0.028086,0.005225,0.00196,0.003266,0.079033,0.000653,0.114958,0.076421,0.013063,0.00196,0,0.000653,0.002613,0,0.000653,0.001306,0.001306,0,0,0.000653,0.002613,0,0.00196,0.000653,0.033965,0.003266,0.00196,0.000653,0.003266,0.000653,0.00196,0.002613,0.031352,0.001306,0.00196,Tony_Blair
0.00048,239.119926,0.901874,1220.019478,0.153285,234.652608,4640.957985,7.960308,11.504719,0.00023,4.618778,-0.363729,0.996852,3969,252,35.183601,120,1.150764,0.299487,0.111092,1.70408,0.003249,0.005517,0.000424,0.000146,0.114019,0.047975,0.012461,0.034268,0.025545,0.004361,0.027414,0.058567,0.011838,0.001869,0.000623,0.000623,0.021184,0.001246,0.064798,0.096573,0.038629,0.008723,0.003115,0.003115,0.003738,0,0.003738,0.003115,0.03676,0.001246,0.003738,0.001869,0.054829,0.002492,0.138941,0.078505,0.013707,0.001869,0.002492,0.000623,0.000623,0.000623,0.001869,0.001869,0.000623,0,0,0,0,0.000623,0.000623,0.000623,0.027414,0.003115,0.001246,0.001246,0.002492,0,0.001869,0.002492,0.024922,0.001246,0.001869,Tony_Blair
0.000392,162.395306,0.966497,2426.386537,0.160139,214.686988,9543.150842,8.457951,11.820352,0.000241,4.550344,-0.425831,0.999136,3969,252,49.573007,103,-0.632816,0.463786,0.106768,1.574378,0.003752,0,0.005957,0.000771,0.072407,0.050228,0.002609,0.02544,0.03392,0.002609,0.022179,0.125245,0.016308,0.000652,0,0.001957,0.034573,0.006523,0.034573,0.228963,0.026745,0.009132,0.000652,0.001957,0.001957,0,0.001305,0.003914,0.035225,0.003914,0.000652,0.002609,0.041748,0.001305,0.071755,0.052185,0.003262,0.001305,0,0,0.000652,0,0.000652,0.000652,0.000652,0,0,0,0.001305,0,0,0.000652,0.027397,0.003262,0.000652,0.001957,0.000652,0,0.001957,0.001305,0.03653,0.003262,0.000652,Tony_Blair
0.00049,187.457302,0.932039,1381.358905,0.159037,262.281951,5337.978317,7.908299,11.441445,0.000276,4.565047,-0.359282,0.996536,3969,252,37.50689,138,0.923663,0.286807,0.110054,1.673055,0.011174,0.009932,0.012976,0.00002,0.19033,0.04835,0.013047,0.046048,0.041443,0.003837,0.020721,0.088258,0.019186,0.001535,0.002302,0.000767,0.026861,0.001535,0.030698,0.073676,0.03914,0.009977,0.001535,0.003837,0.002302,0,0.00307,0.001535,0.030698,0.004605,0.002302,0.003837,0.059094,0.004605,0.060629,0.04221,0.016117,0.002302,0.000767,0.000767,0.002302,0,0.000767,0.001535,0.00307,0,0,0,0.00307,0.001535,0.001535,0.003837,0.028396,0.005372,0.002302,0.002302,0.003837,0.000767,0.002302,0.00307,0.028396,0.002302,0.005372,Tony_Blair
0.000671,89.83648,0.965179,1292.32185,0.191382,184.364112,5079.450922,7.849877,11.221444,0.000388,4.213026,-0.37384,0.99696,3969,252,36.213358,95,-1.072901,0.392413,0.102861,1.526239,0.000847,0.000712,0,0,0.122884,0.033848,0.007358,0.051508,0.055188,0.002208,0.025754,0.073584,0.006623,0.002943,0,0.001472,0.032377,0.001472,0.036792,0.130979,0.02649,0.013981,0.002943,0.002208,0.004415,0,0.001472,0.005887,0.033848,0.002943,0.001472,0.003679,0.043414,0.001472,0.107432,0.072112,0.007358,0.001472,0.001472,0.002208,0.003679,0,0.001472,0.001472,0,0,0.000736,0,0.001472,0,0.001472,0.002208,0.030905,0.002943,0.001472,0.002943,0.002208,0,0.001472,0.001472,0.019132,0.000736,0.002943,Tony_Blair
0.000471,91.446572,0.974629,1802.555248,0.180648,265.508968,7118.774418,8.13399,11.464644,0.000322,4.212791,-0.402846,0.998376,3969,252,42.485926,131,-1.243273,0.320261,0.102361,1.471596,0.009859,0,0.009752,0.005737,0.08288,0.022418,0.011549,0.02038,0.024457,0.003397,0.026495,0.0625,0.005435,0,0,0.000679,0.017663,0.000679,0.033288,0.081522,0.050272,0.012908,0,0.002717,0.002717,0.000679,0.003397,0.000679,0.039402,0.002717,0,0.003397,0.108696,0.001359,0.154212,0.066576,0.009511,0.002717,0,0.000679,0.001359,0,0.000679,0,0,0,0,0,0,0,0.000679,0.002717,0.055707,0.005435,0.000679,0.001359,0.002038,0,0.002717,0.000679,0.067935,0.001359,0.000679,Tony_Blair
0.000616,110.695429,0.94546,1017.82773,0.19092,250.632033,3960.615493,7.783642,11.163447,0.000277,4.252985,-0.368077,0.996576,3969,252,32.325369,128,1.707999,0.257235,0.107389,1.621008,0.008168,0.000153,0.00966,0.005449,0.120415,0.036678,0.014533,0.028374,0.03737,0.00346,0.021453,0.055363,0.010381,0.000692,0,0.002076,0.022837,0.002768,0.042215,0.134948,0.049827,0.008304,0.002076,0.004152,0.002076,0,0.002768,0.002076,0.022837,0.004152,0.00346,0.00346,0.052595,0.002076,0.109343,0.084429,0.011765,0.000692,0,0.000692,0.002768,0,0.001384,0,0.000692,0,0,0,0,0,0.000692,0.000692,0.032526,0.004844,0.002076,0.001384,0.002076,0,0.001384,0.000692,0.042215,0.002768,0.00346,Tony_Blair
0.000298,409.662591,0.940074,3419.441616,0.113038,299.12843,13268.103872,8.592002,12.175826,0.000128,5.245355,-0.409363,0.999025,3969,252,58.501856,149,-1.186148,0.389724,0.101673,1.686485,0.010916,0.011163,0.012528,0.012524,0.101067,0.048336,0.008161,0.026993,0.03076,0,0.016321,0.048964,0.013183,0.002511,0.000628,0.005022,0.01381,0.002511,0.078468,0.143754,0.040804,0.014438,0.003766,0.001883,0.001255,0,0.001883,0.001883,0.033898,0.003766,0.003766,0.003766,0.035782,0.002511,0.125549,0.081607,0.012555,0.003766,0.001255,0.001883,0.003139,0,0,0.001255,0,0,0,0,0.000628,0,0,0.000628,0.025738,0.001255,0,0.001255,0.002511,0,0.002511,0.000628,0.041431,0.000628,0.001883,Tony_Blair
0.000318,218.698809,0.950013,2189.018358,0.131704,252.522167,8537.374623,8.312115,11.935554,0.000197,4.792763,-0.381078,0.998107,3969,252,46.970769,116,-0.901753,0.371172,0.103422,1.617695,0.00641,0.004382,0.009103,0.000008,0.106738,0.051282,0.010137,0.036971,0.036374,0.001193,0.023256,0.074538,0.01133,0.001193,0.001193,0.000596,0.036971,0.003578,0.051282,0.166965,0.031008,0.00477,0.002982,0.002982,0.001193,0,0,0.003578,0.020871,0.001789,0,0.001789,0.044126,0.002385,0.118068,0.084079,0.007752,0.001789,0.000596,0,0,0,0.001193,0.001789,0,0,0,0,0.000596,0,0.000596,0.002982,0.0161,0.004174,0.001193,0.000596,0.002385,0,0.001789,0.001193,0.019678,0.000596,0.001789,Tony_Blair
0.000432,230.598591,0.904764,1210.851949,0.145764,302.909337,4612.809204,7.97291,11.562165,0.000246,4.681549,-0.35549,0.996509,3969,252,34.847282,155,-0.173472,0.230208,0.106302,1.661627,0.01507,0.017305,0.014931,0.012936,0.15725,0.034037,0.00953,0.017018,0.034717,0.002042,0.022464,0.068074,0.017699,0.002042,0.001361,0.000681,0.038802,0.001361,0.03676,0.084411,0.043567,0.012253,0.002042,0.004084,0.006807,0.000681,0.003404,0.004765,0.028591,0.002042,0.002042,0.005446,0.072839,0.003404,0.080327,0.057862,0.014295,0.002042,0.002042,0.001361,0.004765,0,0.002723,0.002723,0.000681,0,0,0,0.002723,0.000681,0.000681,0.002723,0.039483,0.008169,0,0.000681,0.004084,0,0.001361,0,0.044929,0.002723,0.002723,Tony_Blair
0.000507,180.697461,0.945569,1672.033123,0.169386,316.612773,6507.435031,7.920259,11.340407,0.000289,4.439814,-0.374645,0.99714,3969,252,41.78578,166,2.057003,0.265423,0.120697,1.49542,0.016864,0.016589,0.018032,0,0.096497,0.038334,0.006609,0.019828,0.02115,0.001983,0.024455,0.060145,0.015202,0.002644,0.000661,0,0.031725,0.004627,0.054858,0.09187,0.031064,0.008592,0.001322,0.002644,0.003966,0,0.001322,0.002644,0.039656,0.003305,0.001322,0.002644,0.09187,0.001983,0.163252,0.074025,0.008592,0.005288,0,0.000661,0,0,0.001322,0,0,0,0,0,0.001322,0,0.002644,0.001322,0.029742,0.001322,0.000661,0.001322,0.002644,0,0,0,0.038334,0.001983,0.002644,Tony_Blair
